HT,FT,AMY,GL,GW,GTEMP,G4432,G2670,G4744,G3092,G3486,G1533,G2639,G3823,G1378,G3105,G3102,G3098,G317,G5167,G1778,G3872,G4529,G1440,G5794,G4668,G2764,G457,G3862,G3964,G4109,G2089,G3219,G3209,G3222,G3212,G4573,G1311,G2949,G6003,G6010,G6123,G2815,G3049,YLD,CHALK,BROWN,SUB,G1888,G1958,G4156,G4382,G3136,G4145,G3106,G1266,G3927,G5997,G4553,G2179,G5006,G3992,G678,G3925
,91.05873842,20.13235508,5.986217204,2.17843555,76.9236019,-0.73920386,-0.599090766,0.364905815,-0.786500399,-0.63564019,0.812828379,2.637133058,1.375301481,-0.595389009,1.003910733,1.704625671,1.366074372,0.835141607,-0.041980552,-0.058668849,0.872095645,-0.100851474,-0.033243648,0.329033628,-0.356005906,0.025409846,0.773343069,0.145544752,0.319395842,0.7991684,-0.395637762,0.085744173,-0.224608494,1.511453999,-0.014791822,0.477924582,-0.213210134,0.496622961,0.082297204,0.437704023,-0.408190297,1.174599117,0.767238287,6.731344736,5.035710654,18.42470276,9.151245296,1.067682317,-0.206457061,4.135971231,1.817188911,1.290096568,2.248030385,1.102712842,-0.273620534,0.403829906,1.402260723,1.735692731,1.993310512,0.529963448,-0.295698801,-0.013858714,-0.369682061
,90.80521465,18.83622118,6.363725302,2.039941503,82.82257006,0.261095083,0.417781763,0.381584975,-0.968769184,0.604059031,1.966524775,1.381347625,1.848841487,0.806220891,0.861347252,0.558411678,-0.144396417,0.818133035,1.316692043,0.406061956,-0.409415456,0.573350126,0.747467008,0.08400942,0.586909555,0.556949127,1.268558597,-0.414476816,-0.737676146,0.174597195,-0.220145318,-1.158107371,-0.158120936,0.345010916,1.456630507,0.360617605,0.460816132,0.745753617,-0.138730841,-0.267484592,-0.00810825,0.676761108,1.090072494,6.545582491,25.9783069,15.83278224,8.79991781,0.940553185,-0.043323461,5.34769889,0.253846063,-0.323125252,3.180072947,0.976325783,-0.225677026,0.476359055,0.239361303,-1.455033107,0.927780064,1.113464283,-0.990617527,0.946518539,-0.13140445
,92.89463821,23.77134793,6.196495282,2.252268613,74.91794461,-0.300388831,-0.679998421,0.102051077,1.141033059,0.902555542,0.975983266,0.475098377,1.940969914,-1.300830587,0.282925837,0.483747397,1.082286062,1.891203442,1.371735215,0.424196374,1.209949622,0.315594632,0.545195385,0.252257678,-0.306552739,0.400471654,2.026273888,0.374840975,-0.100051808,-0.286188106,1.432118544,0.95338575,0.310763287,0.425115086,0.709794391,1.236084145,0.309950616,0.206471035,0.106624498,0.241637867,-0.421402275,1.016554261,0.471167568,6.602081421,16.99459923,8.771621309,6.877120002,0.357419948,-0.19827897,2.792961931,0.97257468,1.649591348,1.82715466,0.41752381,-0.42579461,-0.137819268,-0.751767969,0.953068011,0.178582265,2.377471054,1.064996603,-0.422786731,0.771686332
,91.62271215,19.66804137,5.923156396,2.333315492,85.95604885,-0.12069851,0.211225756,0.85382663,-0.366727248,1.139216693,-0.931143648,0.512286039,2.132479943,1.003043674,2.736651474,3.23305694,-0.841013102,1.132855737,0.398006956,0.868980759,-0.06101244,2.108111394,-0.657992919,-0.498010161,-0.232102448,0.488883199,1.013167894,-0.758953929,0.214735607,0.664984077,0.407695936,-1.14184419,-0.095033753,2.323193389,0.894241674,3.776827467,-0.233033361,0.307150452,0.727479042,1.39045332,0.878041877,-0.956326896,0.436036342,6.257297901,24.46577166,14.2998215,8.230057656,0.229332793,0.690646569,2.023234974,-1.951202905,2.757906639,2.608534356,2.404632761,-0.381603054,0.164033277,-0.771714391,1.526508567,0.213388261,-0.302379879,0.826193958,0.787850653,0.460066865
,92.56003603,22.33407396,6.963999118,2.087357428,78.62598089,0.390225614,-0.012484676,0.292555005,-0.476598687,0.505099912,-0.519636855,0.204820672,1.832540828,0.981872842,-0.029852118,0.155306082,0.900478887,1.278723555,-0.251007981,-0.783285148,1.555228585,1.219709732,-0.123182896,0.39109597,0.931896185,0.502028592,-0.528605752,0.322158013,1.325046855,0.483016502,1.303252995,-0.190067995,0.595688394,1.177587859,0.476240509,1.727352693,0.076885636,0.14414992,1.329023071,1.526141713,-0.418239033,-1.699392902,1.162367212,5.844005737,5.533083492,15.71985428,7.725322561,-0.848785,0.527776617,0.661900108,0.648470503,0.4240245,1.692085356,-0.918699486,0.324219867,-0.097122825,1.01309771,0.384876359,-1.937340251,0.279279636,0.421619686,0.207096194,0.163683102
,93.55526939,20.26574995,5.733231844,2.167954624,78.13085673,0.47813278,0.219919889,-0.010803436,1.484092417,0.753102455,2.178882871,2.188909541,1.101522342,0.926598879,0.470557215,-0.088453617,0.813063049,-0.185436674,0.514414559,2.867949281,-0.289965769,-0.208216702,0.925228745,1.227334981,-0.019216144,0.725495224,-0.159356652,0.620802252,0.827053092,0.604912366,-1.64964379,0.41584989,0.089565039,0.985679218,0.66279645,-0.18357703,-0.173348391,0.60667407,1.158478739,1.801418394,0.131112712,1.397222249,0.552274023,5.697960125,28.71047653,22.81512084,8.32341361,0.311883886,-0.155546339,3.271511879,0.620771042,0.667641002,3.166126246,0.038073878,0.344317022,1.255560295,1.121610519,0.041925095,1.272314729,0.946636672,0.470349294,0.269912589,0.666339291
,90.76681063,23.45294753,6.954407961,2.142376103,76.79318567,1.096593903,1.291947126,-0.397278242,0.844430619,1.194806965,0.117247779,0.550031627,-1.461027606,-0.605089556,0.515584758,-0.031652472,2.03125919,1.275400024,-0.402340849,0.869185939,0.767426234,0.553853752,0.158766872,-0.184546043,0.399368963,0.216756624,0.675806805,1.252390041,0.527330596,0.238951474,-0.274311219,-0.074125212,0.98115442,1.040796654,0.302002476,0.780219973,-0.124864946,0.643085854,2.150442749,2.088972231,1.493154488,2.201584715,1.126504941,5.517146471,1.359677185,12.4949475,8.704594578,0.17825094,0.7111712,6.315565489,-0.943828678,1.595906183,2.971623593,0.459468447,-1.112481869,1.260159575,1.426745307,1.347290117,0.28020068,0.258890913,0.116426199,-0.618656186,0.998051479
,88.14459295,18.79860342,6.283198352,2.143651247,71.24784929,0.359059818,1.394281094,-0.147657796,-0.040221354,-0.567821748,-5.04649209,0.967492878,-0.139687854,0.247046414,2.023074868,1.046728857,-0.033707483,1.176661711,1.097193017,1.111682958,1.128281908,0.652371476,0.010435526,0.411458236,0.166989608,0.413183209,0.055667367,-0.066741283,-0.035125099,-0.324085737,0.874640896,1.808118982,1.671843847,1.212359509,-0.291183143,0.809228625,0.226508588,0.189769455,-0.683644776,-0.838598164,-0.227414885,0.195564151,1.91767171,5.554335276,10.22548511,12.8885929,9.067137407,-0.065057078,0.171980456,-0.156919605,-0.150548345,2.553719971,0.377427122,2.646765727,-0.25752953,-0.251017673,-0.54230276,2.36775308,-0.243139137,-0.636511022,0.291012819,1.264331622,1.323724796
,94.3347248,20.76990777,6.268793044,2.092900456,81.75835732,-0.13232762,-0.529243779,1.09043777,-0.2355386,0.191747761,3.034014755,1.767683246,1.113599222,-0.7633442,0.801057038,1.517272558,0.903250479,1.749043943,0.811253077,1.158787676,0.544431077,1.1907349,0.573574306,-0.523874987,0.624590614,-0.04463456,0.31890937,-0.58945631,-0.356001909,0.470577696,0.029358672,0.238643671,-1.66366768,0.860991069,1.73220731,2.597402168,-0.04346499,0.09930393,0.760894559,0.6910517,0.266554155,2.306054911,1.644196868,6.756033672,0.191652035,17.84583332,8.111836693,0.383402011,-0.158399064,1.994909656,-0.896913165,1.729803219,2.793547738,0.930653183,1.078337549,0.750208956,0.284779401,-0.3456405,-0.367503596,0.432284803,0.2984213,0.888853086,0.197846028
,96.29507454,20.79168509,6.028097687,2.133713927,77.84399281,1.401521919,0.401783048,0.354755111,-0.233863763,-0.177126863,0.710092038,2.39385924,1.228330027,-0.000682671,1.615265201,0.882845891,1.018750917,-0.721324471,0.450740326,0.721152001,-0.301096656,1.813651888,0.829117363,1.287168914,0.067722407,0.058826012,1.494221601,0.566245546,-0.140946469,-0.231068639,-0.038378037,1.513225849,0.258866448,1.264295374,0.2321877,2.500965117,0.342671382,-1.102175183,-0.582978825,-0.635899302,0.707936853,1.486712361,-0.583018142,6.022278902,1.104459528,13.15074227,8.58374555,0.254161745,0.689792523,2.182805829,0.251577506,3.207296653,1.366541216,1.9827026,0.496620925,-0.093012167,-0.018582011,1.067529067,-0.094658093,0.992730542,1.005494748,1.291797134,0.563868399
,96.31425744,23.48569165,6.016456162,2.059146287,74.06569151,0.250358271,-0.072052376,0.471460903,0.506685265,0.487460371,5.97376115,1.982559963,0.76699777,0.086629541,0.336284461,-0.019130659,0.043162858,0.243289598,0.456449874,1.485312135,-0.922610956,0.588711605,0.734630564,0.271088799,-0.452146658,0.358999926,0.213275409,0.123746168,0.279675985,0.219963731,-0.202167248,0.293339723,1.262521597,0.619805395,-0.275407196,2.466297123,-0.004755717,-0.123938128,0.213028122,0.491579365,0.005035532,2.218504271,0.448967098,6.86932178,1.684703719,17.56858292,6.900589372,0.682294075,-0.392274447,2.647334241,1.693219174,1.046326483,0.942457324,0.385306648,0.423979881,0.93707611,0.140847303,0.960499541,-0.39448499,1.394092321,0.631063379,0.253493388,1.357495125
,94.00795426,21.2496887,7.086200611,2.031270829,75.24521635,-0.607594315,-0.527708321,-0.641143244,1.086712333,-0.054295523,0.944083519,0.159129878,1.700598367,0.030169366,0.149115098,1.094325371,-0.894913348,-0.293820275,-0.493474551,-0.137251839,1.590465054,2.645149418,0.697915202,1.244931846,-0.075048124,-0.043272564,-0.564034006,0.31619805,0.786475359,-0.054661729,0.437081469,1.113176686,0.596954654,0.306361764,1.349481167,2.13158378,0.39708147,-1.244268621,-1.284558393,-1.421285281,-0.230773581,2.208317497,0.417596563,6.034970661,18.26894287,12.80359985,8.522902107,-0.960271386,0.447030986,2.100160785,0.202517443,1.096909844,0.283724963,0.192798167,-0.091746362,-0.271982428,-0.376392999,1.698540648,1.30482697,0.569506668,-0.777401874,0.274879906,0.124304321
,89.30810581,20.91278633,6.676136712,2.408917166,76.57028981,0.323626771,0.870742451,-0.153563825,0.626802582,-0.577882277,-1.253822387,1.951455063,1.562203521,1.437266246,1.10096466,-0.757758736,1.239707899,-0.907975357,0.291956352,-1.344827366,0.534775106,1.478728127,-0.43716442,1.412195873,1.067047455,-0.06018802,0.985061692,-0.188607227,0.669956031,-0.933672847,0.50268298,0.460643364,0.566459376,2.498155201,-0.65197035,1.801625824,0.547557683,0.671511216,-0.422496101,0.105305431,0.071984428,0.514161615,0.947372756,5.729172394,16.13035965,10.18978822,8.33873973,0.019174086,1.083920593,-1.727055729,-0.126841717,1.536380413,-1.416327394,1.374119413,-0.231483466,0.59899608,0.101233973,0.382950092,-0.836187704,1.283726991,-0.878286189,0.307140447,1.56712368
,92.29404254,16.56560139,6.038215626,2.281071288,78.64211309,-0.856349483,1.568587244,-0.306833014,0.39286897,0.969697054,2.241583601,1.081685212,1.012512851,1.045604733,2.083350841,1.202110602,1.648937999,0.307267382,0.44124994,2.11580127,0.125635617,0.33601064,1.285637659,1.502002835,0.851653368,0.23785502,0.373743572,-1.130837234,-0.545443626,0.147761908,-2.516530587,0.040450655,-1.072742098,1.229686623,1.350239748,1.267335848,0.259510064,-0.048187557,0.57537748,0.738245122,0.379241924,1.310161697,-0.72784709,6.771895277,14.39029143,10.93430595,7.210047837,-0.038286087,-0.164983932,4.251629376,1.812723507,0.9667822,2.146343942,1.938203682,0.844203718,0.065991827,1.539351783,0.603789047,0.933098415,0.392971128,0.050246697,-0.046533509,-0.714121745
,88.49259136,18.1074312,6.468228536,2.008578646,77.16736735,1.017733531,0.751317122,-0.316108151,0.965282819,0.403416123,-4.171102492,-0.045764391,0.504700229,-0.292270049,2.109933652,1.859001614,-1.642422098,-0.321622594,0.294612991,0.873359681,0.490810224,0.438185271,-0.422922979,-0.56971186,-0.399576363,0.819540763,1.139639402,0.498814487,1.580414669,-0.010851188,0.860863587,0.760666344,0.833887254,0.035481476,0.919855135,1.118553127,0.455443923,-0.017642004,1.04842004,1.761275036,-0.325083411,0.957259719,0.67065731,5.155488557,13.90996345,13.40120962,10.16268885,0.178585962,-0.620548237,0.471224801,-0.074651457,0.659461536,1.287978573,2.527723674,0.50656815,0.549092417,1.205700961,0.104005928,0.898561424,1.617395848,1.048804306,-0.252258637,0.696095912
,102.9666859,25.87372288,6.712475824,1.848134641,73.52079759,-0.628044437,0.408872164,0.316422587,0.903133952,0.289899143,6.964802725,-0.121548756,0.974655977,0.983270286,0.343875882,0.765924366,0.187897895,1.038835038,0.557717456,0.724213219,-0.235651293,2.403766906,0.740865459,0.687423039,0.716023072,-0.528743378,-0.107079293,0.08414378,1.671132987,-0.888178757,0.763091324,0.845184412,0.580283331,1.090630563,-0.51570066,3.222003761,0.256204912,-1.016414857,-1.044428778,-1.391913833,-0.174528376,-0.063119714,-0.502517949,6.976528175,-4.921382304,11.52968591,7.985157474,-0.191027885,-0.111077718,-3.535447082,1.067161616,1.9944357,-1.969126162,0.819330167,0.230964423,2.261397614,-1.19469668,-0.164633409,0.216145324,0.158929661,0.51814054,0.11171942,-0.090700817
,94.23992978,24.35535794,5.934163349,2.317060544,68.12332408,0.29342279,0.616625305,0.412049963,0.368158548,1.139823801,2.092912013,-0.354792847,1.573577919,0.482676461,-0.94886471,-1.598000047,0.97215742,-0.774264868,0.343579619,0.940492397,-0.192082032,1.67372667,0.693796457,0.62132427,0.926888079,-0.104957049,0.385762646,0.982328077,-0.26268334,0.69603192,1.990422942,1.921275857,2.16841982,-0.252965951,0.329372868,2.330281116,-0.457203138,-0.048300341,0.798352794,0.912858142,0.790978716,1.091647393,1.105347604,6.058547629,22.1244775,17.66897514,8.003780804,-0.76897152,0.478218244,0.071043142,1.072224465,1.533019511,-0.088244175,-0.744612669,-1.017578933,-0.024493187,0.77485385,-0.424707242,1.994285214,0.409103709,-0.318066272,0.198912954,0.150481299
,86.31943062,19.4855857,6.180103963,2.450717632,78.70003599,1.194810703,-0.028822321,0.15722323,1.022795712,-0.352744203,-4.239732418,-0.332245715,0.845149151,0.514395279,1.55631819,0.220800351,-0.888249815,-0.030693878,-0.569289651,0.033944019,0.536217236,2.455406614,1.412153254,1.629643197,-0.836037641,0.287959164,0.494357863,-0.698980059,-0.123349662,-0.148960888,-0.196982811,-0.53795725,-0.629584417,1.913710548,0.587975592,2.365784205,-0.799572491,0.0826316,0.349588902,0.383634085,-0.522239371,0.392761816,-0.602027159,5.644571542,4.640406719,15.746044,8.399889592,-0.271190078,0.375986522,-1.819958727,-0.266344262,0.683262096,-1.294618712,2.221289718,0.682928551,-0.793248649,1.063310117,0.045021954,-0.227882771,0.885073184,1.549774473,0.192408642,-1.113412446
,92.1789873,21.23612371,6.033245453,2.174161491,73.64592998,-0.665631877,0.306280973,-0.285054069,1.009388385,0.593851212,-0.094415818,-0.00399066,-1.066919962,0.672157331,1.497506523,0.778242068,0.789059691,0.784193704,-0.037155713,1.527183817,1.440838578,0.903602682,0.236615543,-0.135119085,-0.813703111,0.259295221,0.268184857,0.858153144,0.484451851,0.219985555,0.01581048,1.062749638,0.863828122,1.25107658,-0.956880119,0.752160602,0.503709999,-0.089805746,0.961626285,1.608212806,-0.275163015,1.65896082,-1.409060189,6.026537459,16.0923284,18.26504688,7.231633539,0.268042511,-1.07553055,1.204998251,0.185665607,0.799195193,1.442693774,1.714972695,-0.175038881,1.376100214,0.064484712,2.187134369,0.354206691,1.535797377,1.000189905,0.903186182,0.908294131
,86.68284106,21.91478645,5.655331356,2.084459277,77.81952965,0.202842807,-0.62741368,0.384274423,0.548819382,1.571968959,-5.331298499,-0.28905116,1.467157752,0.111939579,0.612850874,-0.130813328,-0.639589164,-1.384047509,0.589349498,1.208827651,0.628914594,0.772835857,0.087376656,0.277617442,0.211568905,-0.539278229,0.34217932,0.26247453,-0.009991955,0.482747026,1.166868686,-0.675763596,-0.541225845,0.762385335,1.345575074,-0.661298074,-0.197877878,-0.014591754,-0.304982725,-0.447762223,0.503231324,1.22434796,1.498709468,5.116828453,16.60870877,14.26234032,8.423631375,-0.513240169,-0.02377266,1.937109046,-0.086823513,2.035996747,2.939191708,0.258426534,0.862728331,-1.508122883,0.860428131,0.570636248,0.313234501,0.727943041,0.819062195,-0.430128687,1.194948466
,88.02651047,22.65722617,6.15035398,1.918356607,74.35242728,0.068114574,0.138149664,0.535936161,0.076152065,-1.987955881,-3.454101926,1.625298261,-0.438166426,-0.325002664,1.914092315,0.248169892,0.683555851,-0.807060634,0.243603923,1.713343008,2.406319542,1.523348312,-0.529194519,-0.526692059,1.174173466,-0.228410177,1.508864102,0.995995668,1.658249977,0.117363764,-0.076282537,0.470213347,1.527255757,0.805656491,-0.371769832,1.359144599,-1.13683476,0.361532562,-1.05817684,-0.980931465,-1.007066668,0.895668879,1.83662773,6.042963106,5.259976967,7.330979077,7.380440572,-0.041739761,1.567593349,1.407582547,0.426871804,2.022199621,1.970120954,2.013071961,0.713799934,-0.103882388,-0.045639527,1.143824023,0.706566154,1.932468956,-0.316633518,0.495327612,0.880531779
,94.95202875,24.38075466,6.215134132,1.927490651,73.04366384,1.190154371,-0.218017848,-0.213920966,1.6241768,-0.256875012,0.771479076,0.503932346,2.060413634,0.635066866,0.033036494,0.609386911,0.141166734,-0.078623119,0.198179398,0.993391913,1.725689869,1.585285298,-0.07543416,0.113614947,-1.065999197,-0.404332716,-0.671959664,0.535600648,1.265399235,0.6637418,0.087076671,0.751552798,0.891398472,1.32096922,0.214522097,2.200882985,0.504581239,0.290195734,0.950537551,0.332740455,0.610876022,2.166930451,0.365620118,6.272691796,-10.49743466,13.69184407,7.381826085,-0.091924135,0.257816617,-0.150496842,0.954200394,0.925768025,0.786043301,0.257911176,0.043972872,0.526091838,0.854948459,1.384612653,-0.27317204,-0.679430771,-0.019894853,-0.999345436,0.013998652
,87.77176701,20.58695887,6.485385194,2.065537465,74.24219627,1.073676206,1.333166218,-0.032048312,0.563671255,-0.853792213,-1.934787803,0.056592795,2.22376934,-0.51111051,1.773161801,1.810655073,0.576664084,0.503367175,-0.381236337,0.743666714,-0.886928861,0.976017685,-0.145112885,-0.83326524,0.725518347,0.091252566,0.221241568,0.555135165,1.203727611,0.249845238,1.278329559,0.63870091,0.374124527,0.963785405,0.303629461,2.718810238,-0.919022016,0.63289418,0.649577028,1.015819788,1.31E-05,1.278995411,0.213481524,5.799095778,16.01045728,14.28761719,7.897675472,-0.022160252,-0.042711404,1.608975203,0.795408956,0.63396459,1.778966246,1.867836879,0.396295931,2.20793013,0.498572166,-0.950204889,0.198373529,2.216404249,0.37239746,0.865488518,0.484555715
,96.70775784,19.21079708,6.295617141,1.966413994,84.26248788,-0.112206504,1.401311215,0.317232258,0.953397435,0.987128959,1.024457023,-1.459578211,1.794904757,0.57064385,2.044611746,1.675672907,0.48008955,0.461509398,-0.481544555,1.333247555,-1.323635918,1.589780596,0.205136851,-0.084553321,0.512843819,0.717144255,0.344107916,0.017560413,1.089258707,-0.373148783,1.314637978,-0.372683415,0.21053025,2.068859997,-0.041360049,2.753827302,0.485731505,0.033172988,-0.10799948,-0.447850515,-0.103936901,2.383710139,-1.03473847,5.54587653,27.63550101,10.77176109,6.801436298,1.119977921,0.484315554,-0.86634987,-0.252682837,0.319882768,0.424758517,1.874356293,-0.267729655,1.467604521,-0.590944386,1.114975805,0.163980444,0.619559192,0.693127459,-0.859174183,0.995535664
,100.5456104,18.09541065,6.096271019,2.244624353,76.12106498,-0.517052132,0.577641845,0.589902362,-0.156616681,-0.15193281,8.11073853,2.083096066,2.210545797,0.447011024,2.264926359,2.869616813,0.563438673,0.698922575,0.99758179,1.097452442,0.90901947,1.72412234,-0.393572167,1.969088978,0.394940165,0.111506965,0.533770492,0.793724087,1.125407931,-0.353089738,0.528627903,0.700244091,0.567929214,0.586956399,0.904320278,3.644356431,0.215259939,0.365656647,-0.469679656,-0.805066284,-0.711886251,-1.479239476,0.698313715,7.163686435,4.346434394,8.949117405,8.643577858,0.411835899,0.63775322,2.879066974,-0.415713069,1.271956745,1.31209631,2.053977041,0.634828544,1.65437224,0.063775128,-0.438431273,0.694311462,0.91378804,1.316492064,0.593384387,1.286712686
,97.82295491,20.58285744,6.459517241,2.13146479,75.33357235,0.805233349,1.187659651,0.478076246,0.558190698,1.670697301,3.602213238,1.107705028,2.479456643,0.340552043,1.574146955,0.590857347,0.473721228,-0.112686896,0.410563854,1.875414678,1.35577283,1.337649954,0.249789199,0.091452062,0.366202955,0.014565412,0.016166129,0.019213754,0.871854866,0.217376768,0.279030785,0.16457357,0.06191932,0.642649913,0.157177259,1.940197031,-0.027942482,-0.53834591,0.235588347,0.072337002,-0.049854187,1.553794425,0.616780507,6.830249665,5.882679373,15.95419412,8.150215098,0.253005058,0.625328378,-0.863660888,-0.241251125,1.508171073,-0.073972015,1.880582541,0.975580534,0.525418193,-0.555406623,1.562622512,0.811175903,0.03513516,0.152911992,1.354010906,-0.5803929
,92.88432891,19.62248396,6.953345806,2.288293144,71.83927868,0.275937425,0.943759621,-0.175223544,1.804765755,0.75945713,4.239306471,0.938501172,-0.327110747,0.352611504,2.437583781,1.980737142,-1.072906083,-1.222735216,0.024112669,-0.141357351,1.42560395,0.317032161,1.004267751,0.102011496,0.476338725,1.149982913,0.638579036,0.655934164,0.659229831,0.323677113,0.039906991,2.150853274,0.871549866,1.247597797,-0.097267948,1.178188816,0.504563551,-0.561162912,0.295483197,0.135760417,1.418032012,-0.676265951,-0.653446906,6.611729796,7.718726899,10.7213424,7.757847037,-0.166195973,0.164441671,1.421212064,0.77636544,2.10384805,0.587904675,2.057368177,0.991329168,0.91651179,1.278233689,1.044358875,1.099744308,1.79481712,-0.579623372,-0.321786294,0.126885545
,93.53566997,25.17876346,6.613635775,2.213708776,78.17702086,0.695394556,-0.249975314,0.307633327,0.423340605,-0.758299226,1.799752747,1.406511791,-0.163687057,0.763606065,-0.302095855,-0.082944701,2.012676309,-0.571529333,0.384260569,-0.186618539,0.384013321,1.22245544,0.903581685,0.43483827,0.241671924,-0.166947256,1.277213267,1.172379989,1.820455148,0.299860487,1.064576344,-0.26005395,0.764391604,2.046522616,0.094128357,1.120419027,-0.481232763,-0.754375337,1.04757332,1.469527015,0.790223205,1.317311866,-0.398775734,5.649141731,25.2178355,12.53019166,7.459498405,0.490391977,0.823759195,0.323318762,-0.64366328,0.383527173,0.631215466,0.037204715,0.928237182,0.227136987,1.57717008,0.278017157,-0.418229135,0.660774788,-0.374863807,-0.93994793,-0.424441769
,88.66273731,21.4695646,5.652161755,2.348350279,79.1773274,-0.470408839,0.867893661,0.519590994,0.563616178,0.964890302,-2.669399983,-0.218207347,1.945542588,0.247786038,1.435502784,1.135755381,1.533526036,-0.799556193,-0.122264138,1.700724568,0.799440306,1.204342664,0.200289005,1.183884022,0.848347162,0.164652009,-0.371462719,-1.460266711,-0.057858113,0.960973723,-0.289673294,1.051044664,0.678374088,1.54372559,0.571181162,2.822896756,0.725877694,-0.123216725,1.245141868,1.446180521,-0.449226705,-0.096270095,-0.258984365,6.397307171,30.47069914,16.52469963,7.08496268,0.218024339,-0.140579055,2.18744279,1.147637139,2.355781542,1.260556193,1.243953661,0.25813076,1.441162908,2.328042517,-0.044207828,1.106994269,0.559028626,0.397974279,0.155293455,-0.608512643
,94.3983111,21.64007113,6.387726827,2.060960722,74.95128551,-0.874225267,-0.027449149,0.987479481,-0.781450374,0.937565699,2.580149481,0.011125155,1.849123395,1.166477156,1.573791253,1.487738129,0.717933333,0.022854957,0.455306245,2.16502142,0.48507447,2.217280752,0.530337253,0.360800334,0.221249892,-0.04191576,0.832810146,-1.082626994,0.204158484,1.738971434,-0.180438218,0.314943155,-0.245448703,0.874305014,0.732476433,2.753913979,-0.588492864,0.68911552,0.751529787,0.278130079,0.007412703,0.691187754,0.220863288,5.367521956,-1.880185352,14.85854775,8.169259422,0.466111854,-0.156987084,0.517822241,-0.729247407,0.60657427,2.074450681,1.241472574,-0.387507684,1.081763715,0.652238704,0.226263833,-0.793287135,0.865547152,0.165841784,0.165967438,-1.132041926
,92.56857438,21.47406213,5.791778046,2.192677082,81.50243781,-0.165135147,-0.430759299,0.573131366,1.076909817,0.494101291,2.419328772,0.154584907,1.038209546,-1.125242415,0.79850823,1.01732665,0.995712,0.819378748,1.009949748,1.002444362,0.026243918,2.874019903,1.573410477,1.198704909,-0.581234429,-0.305576633,0.636324646,0.731403872,0.240301929,1.173565913,-1.081039021,0.031425292,-0.072838813,2.617798185,0.296685043,3.164495464,0.150119314,1.859799354,0.220417849,0.378080625,0.032193451,1.048685657,0.887217494,6.636528992,12.36810483,9.669447463,7.430804481,0.102311795,0.66382037,3.241039817,-0.439526176,-0.299084386,1.254024081,0.97047119,-1.223509915,0.547647129,0.587662828,0.973544126,0.863382247,1.5763494,0.669865305,0.336819106,0.398168993
,86.99786807,19.18762869,5.826665351,2.216328465,76.12934376,0.919712998,-0.714073807,1.307290321,0.204676229,0.027824472,-5.441758135,3.040527619,0.481550622,1.222771054,1.402338155,0.554181884,0.49690158,1.310551094,-0.257928973,0.30765572,0.890311647,0.914061704,-0.111339267,0.444164218,0.511075713,0.391238948,0.529566334,0.670507561,1.790307675,0.049889782,0.570596475,1.872689673,0.0070186,0.413825589,1.028146781,1.166662942,1.079296324,0.839084419,-0.565861544,-0.360561639,0.240167286,2.162037858,2.632086439,5.46212381,1.947212693,8.766223139,8.93876429,0.061115149,0.472780641,1.792955194,-0.249476468,0.970305362,0.658645965,0.990529439,0.634056503,-0.215514624,-0.121856111,0.199854258,1.170984069,-0.29026852,0.94327309,-0.179252883,0.256049986
,93.04836388,24.03512081,6.116031534,2.326633078,78.03433612,-1.347552915,-0.790339015,-0.108112312,0.252786016,1.516129515,-1.038890458,0.919128372,2.178060966,0.709570878,-0.006989117,1.502362895,1.215981022,-0.185450457,-0.69123757,2.121530575,0.776174003,1.629278601,0.997316416,1.05573053,1.551713405,-0.128526327,-0.071127259,-0.740525238,0.966205714,-0.616725713,1.2596486,1.163377063,0.259307574,1.939005303,0.896451078,1.67288695,0.594596895,1.388201914,1.121995555,2.035812182,-0.294416905,0.807963267,1.518537335,6.431141226,10.37620446,10.75014803,7.235892676,-0.19186666,0.485352888,-0.846075729,0.304213833,0.887086527,-0.170614755,-0.268531612,0.168374276,0.317237801,2.186267454,1.307475526,0.396297583,0.534604779,0.649462563,0.389800789,-0.513506763
,94.36895064,22.59263982,6.271221664,2.254213059,75.87249032,0.432871596,-0.853352553,1.293581855,1.624362625,1.452802905,1.805916897,0.588393171,1.434689898,0.809604476,-0.652939116,0.094282415,1.513109564,0.920015635,0.271451462,1.613638601,-0.323122113,2.609554385,-1.646029505,1.522207606,0.059197408,0.503871214,1.628733065,0.653716793,-0.420217125,0.132217512,1.990216903,0.218216025,1.320721164,1.110582049,-0.45093842,3.080335309,-0.301058824,0.305973585,-0.257684234,0.511541301,0.190417146,2.061476635,0.974803037,6.044783887,26.69175382,14.24682293,8.904207233,0.172010518,-1.114612828,1.466409172,0.035321685,0.301063208,1.162248164,-0.598619369,0.553902533,-0.018179682,1.503192343,0.878095591,0.292336,1.889139328,-0.051201553,-1.061819071,-1.465948441
